id,name,time,creator,level,placeOfOrigin,museum,type,size,material,description,collectionUrl,imageUrl
1910,咖啡杯,约1755-1790年,无,无,无,奥克兰博物馆,无,来自实用艺术目录卡：60mm；,软瓷/瓷/陶瓷/无机材料/AAT材料,咖啡杯，带把手，用中国风格的蓝白装饰[中式风格],https://www.aucklandmuseum.com/discover/collections/record/8916?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/134290/afcfeb3a3f9dc6fa15e578a267962bdc5dc2945f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/134291/bf8fb436dd28b3433515076aa9ae753928d144c9.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/134292/7f0bff80e0dd209f53d89558b0d407c31a29e1f7.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/134293/b0cf752b335bcb06661e81bacec601bfe9a9b9e0.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/134294/3a243ef41ecdd774d4fbf70344c4986ca2ad9d2b.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/134295/ebc0fb65207b1301f7c2c921721d25b0080337b8.jpg
1911,茶壶,约1700,无,无,无,奥克兰博物馆,无,实用艺术目录卡：160mm；可以是宽度测量-见应用艺术目录卡：65mm；,陶瓷/无机材料/AAT材料,茶壶，石制品，艺匠一行，长方壶，下浮雕，“金属形”[实用艺术目录卡]，与K1095型[实用艺术名录卡]比较，壶底六印，柄下一印,https://www.aucklandmuseum.com/discover/collections/record/9518?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/141753/df648c4234f14dafbf41436b7b3a3787ae145896.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/141754/6c399a42c169280b5c4ad23de11e378710a4b53f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/141755/47af3e72443b43928942f05264a1222dd5ac561d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/141756/20f4106cad203070c828f0e1d58dd182f6e12e8d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/141757/60db41319f86fabcf4ab2c45fea535d6dfedf2e8.jpg
1912,短裙,19世纪晚期,无,无,无,奥克兰博物馆,无,来自目录卡：910mm；,缎面/AAT材料；丝线/丝线/AAT材料,裙子，黑色缎面，用多色丝绸绣成，有缎面和pekin针脚，花朵和飞蛾。腰带上的华丽裙子。,https://www.aucklandmuseum.com/discover/collections/record/968?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/142666/82977ce7a4bdd1e35cec4bd48f2d9f1ac89faebe.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142667/20d0164a4b666168507ac97cd506354d6c5d0ffd.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142668/481d072366272984ca5faeec719d5fa45eae7790.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142669/96963a883e3d4315b133c50e549ac882faff45e6.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142670/3f7cf492733b946801e7abafd79f4df6453be4c1.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142671/57470213368a44d11c61a963b31f881931b80600.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142672/2a669d0ae5e5a0bec2da623fa96f9fb3872f8756.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142673/8d3662f1562382afce06cea793fdffccde7c9103.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142674/917929ee55b7881e28c41e3a786cce5973611550.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142675/096b49785f6a7da822831326ee534bf9c5d43435.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142676/7c1f244a166fa5cbd4a54ed0f97e9e5f9dd44daa.jpg
1913,面板,大约1930年,无,无,无,奥克兰博物馆,无,来自目录卡：770mm；,棉（纺织品）/AAT材料,面板，刺绣，黑色/靛蓝棉，手工编织，黄色和米色十字绣，中心徽章，角落，边缘和两端的彩色刺绣下摆。,https://www.aucklandmuseum.com/discover/collections/record/9631?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/142393/ab52dbba6014394d00f83d7527d89290cd9595bb.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142394/78bd44e6d1e6d49fb4cda1ac3c3970b7996bb6e7.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142395/a4a0e6cc55951a0307f1b043d78e190cac902448.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142396/e49bbc6b68d4b58bea8b9ef933e3aef712cdb01e.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142397/5f22afab0ee363b57d79673c1ecec94da6e040b4.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142398/cb04becf41707e89d5c2c9e455634644e5bc65c0.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142399/4cb5a13bad4a4008b2f158500354bf78cc46e323.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142400/d60d285f281290d32e61993b8200c63be9140eea.jpg
1914,椅子,19世纪初,无,无,无,奥克兰博物馆,无,来自卡片寄存器的测量值：845mm；：484毫米；阀座深度：420mm；,木材/植物材料/AAT材料；油漆/涂层（材料）/AAT材料；镀金（材料）/金属/无机材料/AAT材料；甘蔗（植物材料）/植物材料/AAT材料,椅子，涂有镀金或装饰的黑色，藤椅。中国Chippendale的影响。印有“AP”字样，19世纪早期，摄政时期,https://www.aucklandmuseum.com/discover/collections/record/12802?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/113500/c291a4a82e58c668a73ebfd4d16ff8f47aef5e89.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113501/53a0465087a04df6e501619a26090cbce5ff4383.jpg
1915,图形,十七世纪,无,无,无,奥克兰博物馆,无,目录卡16.5厘米。15.2厘米：165毫米；,搪瓷/涂层（材料）/AAT材料；镀铜/镀金（材料）/金属/无机材料/AAT材料,人物，坐罗汉，铜镀金珐琅，长袍珐琅，设色设色；稀有黄铜、镀金和搪瓷罗汉。明。[多媒体资料卡],https://www.aucklandmuseum.com/discover/collections/record/560?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/168587/634a0223fe1a7d60c65acd5489a914fbd79b45e4.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/168588/fe5f71536a4a908824db6b1753811ccc076e6430.jpg
1916,雕塑,公元前0206年02月21日,无,无,无,奥克兰博物馆,无,来自实用艺术目录卡：255mm；,陶瓷/无机材料/AAT材料,陵墓雕塑，陶瓷。基座上的小房子/宝塔，一个人坐在房子开口的台阶上。他的双腿悬空，左手放在左膝上；右手与腰带齐平。男子长袍上的墨绿色釉料。脸上没有呆滞。中国,https://www.aucklandmuseum.com/discover/collections/record/325?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/157331/05d06b69a99fdc12af6029846b9905bfa0b4957d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/157332/8788719a023f82532ec3dd95a8fdbdc898f51bbb.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/157333/b2e0434e6fd1cc38c05a6ed7dfc2b02e273e68f8.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/157334/a764fb36f3e4244ee5183530f404865261327a02.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/157335/bed12a5ac5affcc032f579f38e27fd6e07ba1314.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/157336/6bca80c1fa991014c8d69bd499111859983da019.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/157337/348d50c81e75746ce8ae0ce4a47f94e0987bd0ff.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/157338/690f4b14ceea5517c2807b582c00a8c489bd9a59.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/157339/d60b22af2211cc1a19a9d31281725c0cf63692a9.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/157340/c0e05024f7349058d6a0d70eaaddce28e69f0445.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/157341/fc65ba186601ecd8ea4432445f00a3d07f9672b8.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/157342/c59f072dad587740298be7061823503641d18b5d.jpg
1917,奖牌，战役,[1861],无,无,无,奥克兰博物馆,无,36mm；,银/有色金属/金属/无机材料/AAT材料；grosgrain色带/AAT材料,1857-60年中国战争奖章一条：1857年广州；授予英国皇家海军能干海员埃德温·格雷·克莱门茨奖章；圆形银牌；直径36mm；尖头旋转吊杆；一个酒吧；带缎带；正面：戴着王冠的维多利亚女王头像，上面写着：维多利亚女王；反面：一系列战争奖杯，椭圆形盾牌中心印有皇家武器；棕榈树后面；上面的传说：ARMIS EXPOSCERE PACEM（武力和平）；运动会奖牌名称：中国；一个酒吧：CANTON 1857；边缘命名：CLEMENTS；缎带：深红色，边缘黄色；标记：；正面：胸像下方的奖章获得者姓名：W.WYON R.A。,https://www.aucklandmuseum.com/discover/collections/record/574006?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/26020/e64a671621fbfce4f54a3f8a349c00bb709fa3b3.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/26021/3d8ae63612e42c3a42f1c8803a8f3ad7724af5df.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/26022/9c7f1d816003fa31778d8c3038c9aa8fc753a584.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/26023/0fdbafb64f5549bce3ec12a9ba34a59c8e50018f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/26024/7676179905ec8525ab657c4e167051fb7d5b3789.jpg
1918,图形,公元前206年至公元211年,无,无,无,奥克兰博物馆,无,来自民族学目录卡：127mm；,青铜/铜合金/有色金属/金属/无机材料/AAT材料,青铜雕像。一个穿着长袍、头戴高帽的老人的空心身影。图有面部特征。身上的装饰元素代表双手并拢在齐腰高的衣服，反面有代表帽子下面头发的纵向线条，身上有一条纵横交错的带子，是衣服的一部分。该图的横截面为椭圆形。,https://www.aucklandmuseum.com/discover/collections/record/6904?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/182766/aafa397f5fc46be8327172d3a66b0f7c03bc695c.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/182767/c998b98775a4e3ad15bbc30078449b38c089a709.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/182768/792a1e17a9819c76263b8dcd405e30cffa312cee.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/182769/a4589328720ef7437b23b7afabe0707b8d8c0f5b.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/182770/61a50929a14b443b8d70ed80cf43e325c06bd095.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/182771/e8e581a12a4807ab1e1718fc8b8770c241f1cf09.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/182772/4d87b0cc926cb88e43e4e04b04b0ce398b99229d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/182773/a9171e3d55c13f5c2273f089e60db243cff89030.jpg
1919,图形,0618-0906,无,无,无,奥克兰博物馆,无,235毫米；,陶瓷/无机材料/AAT材料；gesso/AAT材料,墓像；唐明启墓人物。由陶器制成。该图描绘了一名服务员，她站着，穿着长裙，头发梳成精致的发型。陶瓷是浅黄色的，有残余的油漆，人物服装是红色和绿色的袖子，白色的石膏头发。图的下面显示了一个大的干燥孔。,https://www.aucklandmuseum.com/discover/collections/record/967?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/143272/1f5fd38fa9b75ff745cefee2a79db177b97ee2fb.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143273/f79fa206e18c8cfe0887bd11aaf4f5e18fcb8090.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143274/d7fe2ee6dde6df02055facbde4bd59c596d5f70d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143275/6b18939d773135791ae7e50cb1b10e1383e14d77.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143276/33d2fbea6255e35c9ab29e41f95b205e1e111ea9.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143277/ce40cf1d4435eb4d8cf2eb1e6a5008e953431f27.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143278/c9e139c63037115bd2926c13a7d26f966dbf680e.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143279/587fb883cb9acd6e8487aacb0c45bef645ffe1ac.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143280/d1261dd7db850008085722f9bdb25407ca0a5f47.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143281/bbb478f7a2c279bdb4a11777eea9c6a824a229a6.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143282/6064021b43a4da453849231cab921f6f32037296.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143283/2ad69883241d06facc1988dfb2b8973229eafd20.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143284/261fb3b989e676d1ba8196b1e21c9aebee214768.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143285/7f35f7fc0739ee300c3edd632c70d9aeb9db6d7d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143286/1bff856de6c7b4a527342dae63cbb91e7dd442cd.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143287/33be5471a320d93df4be9cd1b4cf53f7f9a3712e.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143288/d15343d3ae297c9e3238912b3868d17721947dc2.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/143289/38f07341944d1a72bfc3cc2d3a68d15d01336932.jpg
1920,茶桶,1961年以前,无,无,无,奥克兰博物馆,无,147毫米；,油漆/涂层（材料）/AAT材料；黄铜（合金）/铜合金/有色金属/金属/无机材料/AAT材料；象牙/牙本质/骨骼/AAT材料；铅/有色金属/金属/无机材料/AAT材料,茶桶；由木材、镀金、黄铜、象牙和金属制成。有铰链盖的长方形盒子。木材经过拉奎尔处理，有镀金的人物和建筑场景设计，并点缀着花卉和卷轴图案。锁和配件由黄铜制成。盒子里有两个较小的方形球童，由铅制成，有两个盖子，顶盖是由铅制成的，第二个有一个象牙色的旋钮。外盖饰有雕花图案，一个有结构和桥，一个是花,https://www.aucklandmuseum.com/discover/collections/record/66205?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/438050/e6c1aa4cf5a72d03772832ee7648d10fe7c71aa3.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438051/3ae185f843e4d486c30a8281de9c06ef5b8927d4.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438052/328955f297a1e8ed514ccbaec02451f8154b1b1e.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438053/23079c82e30b3f861af40c4d295055ec17112d47.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438054/117a9804e56ece264f3006df3e21a548c8bfc028.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438055/8cc2c6d03c059e7ddb36e3b1709abe6b92b1e0ff.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438056/ce797b94cf21aaac1452909ab17a387bcd6bbd75.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438057/ea72dc5ac699181d268e28263417ee6d0ab90af3.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438058/66c62cc2688c43e5aabf832ed5820b54f30d239c.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438059/61dc760850cfdbb8101690bcfb8d4cc002c30462.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438060/ba16c159701213512ae2816db1398ea5ee4527c8.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438061/f8608c9efdb11a87727cef476c9333043c1ff465.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438062/b99d17142e36182e372705e6ec0ebd4bbcb07184.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438063/eaed5ad631b8db6dbb33e381046642773005b213.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438064/a9648f091ea954bbe1fff3aa37f244ff68b47d74.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438065/29847d67338e51675a3ddc515a8b830c92f495ac.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438066/9a4ca663849ffa9bc20da1698d94b7608d3eca1f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438067/1997b2fbe40ab75e49061aa527357806752a3b2a.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438068/ed1c0d0604b630fec6262e80a1c7bbce958e3b5f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438069/bfb96c7be299aa5d0a477bb0a49f4fc7f208ebd8.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438070/ca0d6895309d2cdbe469a9085a3244153376108c.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438071/e5afff28982dca17cf7c89f61e79bdd5a54c6412.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438072/ffaff2276457f47c977757049f9c0b58a21a0e77.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438073/90764270eed16022c900585b687186b9d44d9aae.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438074/432dced514af72ace846f4a0e29f677e179ce8e4.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438075/513aee4e125b88afd3e478537fd90434f8f2ace1.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438076/30197caab71b8cd3e0b02f47b4e8bfa4a4569629.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438077/04e47ecb7dd4edf0dc2f8af965037bd7eabdd9a5.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438078/e11cadc8382c6b884dc6fefbdfa09c0a3e87c438.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438079/80da9e5f6e81ddf57afba6ca348f612626591a0f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438080/61fe180ad9e23307b866dd01adb8cc2ec05a2e66.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438081/ec3bf30e8d4f9400c7fe66bed547b3e5c9b186e5.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438082/90d079c4765865bc3b516b828a0e8e1839ba314b.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438083/e4b9910629a52209e71f98e38117296301655a88.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438084/c0bd9cc6b40df7b44064aedd710a00be1efcd27f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438085/cfd3a6fdee7d2e2e1e121ddf05b6e4e380a1bd81.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438086/8b37784e5949389ec715334b7ba4352294b1312a.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438087/44862dfa322cfa9a7a5967ea30f34dcf02b384db.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438088/fa3c53ee8764631f4d4529f9e3bdadc026189fdf.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438089/e5d5d5bebeadf69239c469de4a808b7f8c2ac7ff.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438090/d6af49bc619cb76e8017383ef4e964f58fd482a6.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438091/9538a56fabdae6b4daadad433df0a33567c1edd6.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438092/d2acec10ea4f8c94beaee2639b0dc47d9bb3d755.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/438093/0eb31c64ad6a958680f6cdf31aae9458fbc96787.jpg
1921,杯碟,约1782-1835年,无,无,无,奥克兰博物馆,无,67毫米；,硬浆瓷/瓷/陶瓷/无机材料/AAT材料,杯碟；由瓷器制成。一个白色瓷底座，带有中国传统生活[中国风格]的转移设计，在中国建筑前有5个男性形象、一只鸟和一只狗。大多数图案是棕色的，人物的束腰外衣是蓝色、红色和粉色的。茶托是圆形的，有凸起的侧面，杯子有高的侧面和一个小的圆形脚。这个杯子有一个小而华丽的把手,https://www.aucklandmuseum.com/discover/collections/record/12830?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/113812/bc53b0c231f3de88d0e110a2b94388fa3d3abbbb.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113813/ee4faf06680fb377a29e9020d1e268ac1ac9c8fa.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113814/369a92c24e9cc556d6bd342c0fc88cae0601f2b2.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113815/b40e8efaf73f4c90ea888c9aa5d84cfb47486f6e.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113816/2f9ac952b89b4be308c690c58cf4b7ec3001ddfb.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113817/eb6335400f5049310a1813523ec43670a992314f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113818/858923db157cbc26b3a25ad928d42c84c5160ee8.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113819/59271766e12f51880a81f9422d8e72db44d662bb.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113820/b98c6a6158f6b119786da01860a2f041055cba27.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113821/062b9905b808b597b3e75b9bac8add5c19f8203f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113822/f7f2849e1ecf517b69960d9e9da6311266fee93f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113823/b6dc9dd1ae02752c881377bcb781ef6f3401e0fc.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113824/a5ccc33a55a9cb87f7bd9c286818c669ed8f3737.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113825/87ca3ebd460d3f93f4ea7b13648a7b8cd328570a.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113826/6e414e929569977cea3ec234cbed3c942ff067dc.jpg
1922,碗和支架,1723-1735,无,无,无,奥克兰博物馆,无,可能是另一种方式——来自应用艺术目录卡：85毫米；可能是另一种方式-从应用艺术目录卡：70毫米；精度：20mm；精密度：76mm；,软瓷/瓷/陶瓷/无机材料/AAT材料；釉/涂层（材料）/AAT材料；木材/植物材料/AAT材料,瓷质水壶，木架，釉下青花装饰，一景两人。这两个人物是根据道教传说中的八仙中的两个设计的，据说他们生活在不同的时代，通过研究大自然的秘密而获得永生。八仙分别代表着不同的生活状态：贫穷、富裕、贵族、平民、年龄、年轻、男性气质和女性气质。它们在中国艺术中很受欢迎，因为它们象征着繁荣和长寿。,https://www.aucklandmuseum.com/discover/collections/record/12670?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/113078/8ad748844afccdcfc7dbdc59a52a43bb0331a1f5.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113079/a21e82f9e5891a3afc1a79347931f5cbcbebf594.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113080/31ce98a9aceb1de3266cd8670deedfc70a7808c8.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113081/85711a26ecce03928f4c0090365381a5afa22a31.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113082/4d26f05cf3e1d02d0b95291e168a5334c2c1ae47.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113083/1a8770518f546c0e1fa9b8a9b09ed0189946d4d9.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113084/cd0361315b135ede08d5d5aee1cd366e64d16c75.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113085/5206d39f9411dcc2eb6be0488fa74b04eb98644a.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113086/f657665f6ffd99adc7ea064454034bf2fa72fc08.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/113087/2d72ea7237bc7c4a94f3d6850d5d91bde1f48010.jpg
