id,name,time,creator,level,placeOfOrigin,museum,type,size,material,description,collectionUrl,imageUrl
120,茶杯，一套三个（第505至507条）,中国；清朝（1644-1911）（中国）乾隆时期（1736-1795年）（中国->清朝（1644-1911年）），约1750-1860年（风格归属）,中国-广州工作室？,无,中国（亚洲->东亚=远东）,罗浮宫,杯子；碗,高度：4.6厘米（最大）；直径：9厘米（最大）,陶瓷、瓷器（玫瑰家族）,装饰包括在茶碟的marli边缘和杯子的内边缘，一条浅蓝色的几何条纹被粉红色的花朵打断。在茶碟和杯子的外部，有四个带有牡丹的储藏室，蓝色珐琅轮廓由一个图案连接，该图案代表黑色花瓶，粉红色背景上用牡丹装饰金色。最后，在茶碟和杯子的中心，有一个蓝色花瓶放在红色底座上，周围是牡丹、白花和装饰品。花瓶里有孔雀羽毛，可能是灵芝蘑菇，长寿的象征。,https://collections.louvre.fr//en/ark:/53355/cl010109624,https://collections.louvre.fr//media/cache/small/0000000021/0000109624/0001225336_OG.JPG
121,带把手的高杯，一套三个（TH 508至510）,中国；清朝（1644-1911）（中国）乾隆时期（1736-1795年）（中国->清朝（1644-1911年）），约1750-1760年,中国-广州工作室？,无,中国（亚洲->东亚=远东）,罗浮宫,餐桌艺术；杯子,高度：6.6厘米（最大）；长度：8.6厘米（最大）；宽度：5.9厘米（最大）,瓷器,高把手杯，装饰有玫瑰家族的珐琅。周围有两个花瓶和一个装满鲜花的篮子。在上边缘，绿松石蓝色条纹，线条网格和粉红色珐琅小花。,https://collections.louvre.fr//en/ark:/53355/cl010109625,https://collections.louvre.fr//media/cache/small/0000000021/0000109625/0001225340_OG.JPG
122,带把手的高杯，一套三个（TH 508至510）,中国；清朝（1644-1911）（中国）乾隆时期（1736-1795年）（中国->清朝（1644-1911年）），约1750-1760年,中国-广州工作室？,无,中国（亚洲->东亚=远东）,罗浮宫,餐桌艺术；杯子,高度：6.4厘米（最大）；长度：8.5厘米（最大）；宽度：5.7厘米（最大）,瓷器,装饰有玫瑰家族珐琅的高把手杯。周围有两个花瓶和一个装满鲜花的篮子。在上边缘，绿松石蓝色条纹，线条网格和粉红色珐琅小花。,https://collections.louvre.fr//en/ark:/53355/cl010109626,https://collections.louvre.fr//media/cache/small/0000000021/0000109626/0001225344_OG.JPG
123,带把手的高杯，一套三个（TH 508至510）,中国；清朝（1644-1911）（中国）乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,中国-广州工作室？,无,中国（亚洲->东亚=远东）,罗浮宫,餐桌艺术；杯子,高度：6.4厘米（最大）；长度：8.7厘米（最大）；宽度：5.7厘米（最大）,瓷器,高把手杯，装饰有玫瑰家族的珐琅。周围有两个花瓶和一个装满鲜花的篮子。在上边缘，绿松石蓝色条纹，线条网格和粉红色珐琅小花。,https://collections.louvre.fr//en/ark:/53355/cl010109627,https://collections.louvre.fr//media/cache/small/0000000021/0000109627/0001225347_OG.JPG
124,小椭圆形板，一套四个（第544至547条）,中国；清朝（1644-1911）（中国）乾隆时期（1736-1795年）（中国->清朝（1644-1911年）），约1775-1785年,中国-广州工作室？,无,中国（亚洲->东亚=远东）（？）,罗浮宫,盘子,高度：2.2厘米；长度：16厘米；宽度：12.7厘米,瓷器,多色装饰。在马利，一个巨大的绿色珐琅网，上面有皇冠、金色装饰和四束花。在底部，一个数字（JXJ？）放在一个奖章上，奖章上镶有鲜花，并用绿丝带固定。,https://collections.louvre.fr//en/ark:/53355/cl010109648,https://collections.louvre.fr//media/cache/small/0000000021/0000109648/0001223984_OG.JPG
125,小椭圆形板，一套四个（第544至547条）,中国；清朝（1644-1911）（中国）乾隆时期（1736-1795年）（中国->清朝（1644-1911年）），约1775-1785年（参考书目/参考作品）,中国-广州工作室？,无,中国（亚洲->东亚=远东）（？）,罗浮宫,盘子,高度：2.2厘米；长度：16厘米；宽度：12.7厘米,瓷器,多色装饰。在马利，一个巨大的绿色珐琅网，上面有皇冠、金色装饰和四束花。在底部，一个数字（JXJ？）放在一个奖章上，奖章上镶有鲜花，并用绿丝带固定,https://collections.louvre.fr//en/ark:/53355/cl010109649,https://collections.louvre.fr//media/cache/small/0000000021/0000109649/0001223986_OG.JPG
126,小椭圆形板，一套四个（第544至547条）,中国；清朝（1644-1911）（中国）乾隆时期（1736-1795年）（中国->清朝（1644-1911年）），约1775-1785年（参考书目/参考作品）,中国-广州工作室？,无,中国（亚洲->东亚=远东）（？）,罗浮宫,盘子,高度：2.2厘米；长度：16厘米；宽度：12.7厘米,瓷器,多色装饰。在马利，一个巨大的绿色珐琅网，上面有皇冠、金色装饰和四束花。在底部，一个数字（JXJ？）放在一个奖章上，奖章上镶有鲜花，并用绿丝带固定。,https://collections.louvre.fr//en/ark:/53355/cl010109650,https://collections.louvre.fr//media/cache/small/0000000021/0000109650/0001223988_OG.JPG
127,带把手和碟的高杯（TH 548至550）,中国；清朝（1644-1911）（中国）乾隆时期（1736-1795年）（中国->清朝（1644-1911年）），约1787-1790年,中国-广州工作室？,无,中国（亚洲->东亚=远东）,罗浮宫,餐桌艺术,高度：7.5厘米（最大）；直径：14厘米（最大）；高度：7厘米（杯）；长度：9.3厘米（杯）；宽度：6.9厘米（杯）；高度：3厘米（碟）,瓷器,带把手和碟的高杯，蓝色星形边缘，周围环绕着金色装饰。每个硬币上都有一个带有不明金色数字或首字母（GPG和AMVDB）的徽章。这些徽章挂在丝带结上，上面有花；都是蓝色搪瓷的。,https://collections.louvre.fr//en/ark:/53355/cl010109651,https://collections.louvre.fr//media/cache/small/0000000021/0000109651/0001253545_OG.JPG
128,带把手和碟的高杯（TH 548至550）,中国；清朝（1644-1911）（中国）乾隆时期（1736-1795年）（中国->清朝（1644-1911年）），约1787-1790年,中国-广州工作室？,无,中国（亚洲->东亚=远东）,罗浮宫,餐桌艺术,高度：7.5厘米（最大）；直径：14.1厘米（最大）；高度：6.9厘米（杯）；长度：9.8厘米（杯）；高度：3厘米（碟）；宽度：6.8厘米（杯）,瓷器,带把手和碟的高杯，蓝色星形边缘，周围环绕着金色装饰。每件作品都有一个带有金色数字或首字母（GPG和AMVDB）的徽章。这些徽章悬挂在丝带结上，顶部有鲜花；所有这些都是蓝色珐琅。,https://collections.louvre.fr//en/ark:/53355/cl010109652,https://collections.louvre.fr//media/cache/small/0000000021/0000109652/0001253548_OG.JPG
129,糖盘,中国；清朝（1644-1911）（中国）乾隆时期（1736-1795年）（中国->清朝（1644-1911年）），约1770-1785年,中国-广州工作室？,无,中国（亚洲->东亚=远东）（？）,罗浮宫,托盘,高度：3厘米；长度：16.3厘米；宽度：13.2厘米,瓷器,椭圆形和轮廓托盘，边缘装饰有多色花朵的花朵，中间有一个椭圆形奖章，悬挂在丝带结上，镶有鲜花。奖章装饰有一个笔直轮廓的桂冠头，在粉红色珐琅背景上脱颖而出。,https://collections.louvre.fr//en/ark:/53355/cl010109653,https://collections.louvre.fr//media/cache/small/0000000021/0000109653/0001225385_OG.JPG
130,茶杯，带陶瓷茶托“蛋壳”，一套三个（第497至499条），一个服务（第497至504条）,中国；清朝（1644-1911）（中国）永正时期（1723-1735年）（中国->清朝（1644-1911年）），约1730-1735年间,中国-广州工作室？,无,中国（亚洲->东亚=远东）,罗浮宫,餐桌艺术；杯子和茶碟,直径：11.6厘米（碟）；直径：7.2厘米（杯）；高度：5厘米（最大）,陶瓷、瓷器,圆形杯子，无把手，带茶碟，装饰有粉红色家族的珐琅，有花、树篱和鸟。在边缘，粉红色珐琅背景上的玫瑰花饰和网格线，带有花卉储备。,https://collections.louvre.fr//en/ark:/53355/cl010115226,https://collections.louvre.fr//media/cache/small/0000000021/0000115226/0001225458_OG.JPG
131,小椭圆形板，一套四个（第544至547条）,中国；清朝（1644-1911）（中国）乾隆时期（1736-1795年）（中国->清朝（1644-1911年）），约1775-1785年,中国-广州工作室？,无,中国（亚洲->东亚=远东）（？）,罗浮宫,盘子,高度：2.2厘米；长度：16厘米；宽度：12.7厘米,瓷器,多色装饰。在马利，一个巨大的绿色珐琅网，上面有皇冠、金色装饰和四束花。在底部，一个数字（JXJ？）放在一个奖章上，奖章上镶有鲜花，并用绿丝带固定,https://collections.louvre.fr//en/ark:/53355/cl010115227,https://collections.louvre.fr//media/cache/small/0000000021/0000115227/0001223990_OG.JPG
132,Vasa Potiche庭院场景装饰,中国；康熙时代（1662-1722）（中国->清朝（1644-1911）），1685-1715年,中国，景德镇车间,无,中国（亚洲->东亚=远东）,罗浮宫,家庭民用物体；花瓶、容器,高度：66.7厘米（最大）；直径：39厘米（最大）,陶瓷、瓷器,带盖的pansue potiche花瓶，白色背景上的多色庭院场景装饰，狩猎出发。盖子不是原来的。,https://collections.louvre.fr//en/ark:/53355/cl010117269,https://collections.louvre.fr//media/cache/small/0000000021/0000117269/0001131794_OG.JPG
133,一套四个碟（第500至503号），一个服务碟（第497至504号）,中国；清朝（1644-1911）（中国）永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,中国-广州工作室？,无,中国（亚洲->东亚=远东）,罗浮宫,飞碟,直径：11.6厘米；高度：2厘米,陶瓷、瓷器,用粉红色家族珐琅装饰的茶碟，有花、树篱和鸟。边缘，粉红色珐琅背景上的玫瑰花饰和线条网格，带花卉储备,https://collections.louvre.fr//en/ark:/53355/cl010117465,https://collections.louvre.fr//media/cache/small/0000000021/0000117465/0001225328_OG.JPG
134,碟（与TH 549和TH 550相同的装饰）,中国；清朝（1644-1911）（中国）乾隆时期（1736-1795年）（中国->清朝（1644-1911年）），约1787-1790年,中国-广州工作室？,无,中国（亚洲->东亚=远东）,罗浮宫,餐桌艺术；飞碟,高度：3厘米（最大）；直径：14厘米（最大）,瓷器,飞碟独自一人在星空蓝色的船上，周围环绕着金色的装饰物。它带有带有金色数字或首字母的徽章（（GPG和AMVDB））。这些徽章挂在丝带结上，上面有花；都是蓝色搪瓷的。,https://collections.louvre.fr//en/ark:/53355/cl010117467,https://collections.louvre.fr//media/cache/small/0000000021/0000117467/0001252522_OG.JPG
135,瓷唇碗“蛋壳”,中国；清朝（1644-1911）（中国）永正时期（1723-1735年）（中国->清朝（1644-1911年）），约1730-1740年,中国-广州工作室？,无,中国（亚洲->东亚=远东）,罗浮宫,切割；碗,高度：8.5厘米；直径：20.6厘米,瓷器,罗斯家族的电子邮件。外面，一只母鸡和小鸡，两只公鸡在打架。另外两只公鸡在崎岖的地形上，在牡丹和菊花中行走。内部装饰有一束牡丹和水果，如佛陀之手柠檬（亚洲的幸运符）和马利（marli），三个隔间保留有鲜花，并通过蜂窝图案连接在一起。,https://collections.louvre.fr//en/ark:/53355/cl010118006,https://collections.louvre.fr//media/cache/small/0000000021/0000118006/0001253529_OG.JPG
136,方形截面花瓶,康熙时期（1662-1722）（中国->清朝（1644-1911）），（风格归属）,中国，景德镇陶艺家/陶工工作室,无,中国（亚洲->东亚=远东）,罗浮宫,花瓶、容器,高度：29.5厘米（最大）；长度：10厘米（最大）；宽度：9.9厘米（最大）；高度：24.7厘米（花瓶）；长度：9厘米（花瓶）；宽度：8厘米（花瓶）；高度：6.9厘米（底座）,瓷器,花瓶装饰有绿色家族的珐琅人物和花朵，并展示在一个可移动的底座上。两张脸上装饰着场景：一个孩子和一个年轻女子驾驶着一个靠在孩子肩膀上的老人，两个角色出现在障碍物前。另外两个面用开花的树枝装饰。两条龙骑在臀部。顶部和底部是一个碧玉绿色马赛克边框，中间有粉红色的花朵。,https://collections.louvre.fr//en/ark:/53355/cl010118007,https://collections.louvre.fr//media/cache/small/0000000021/0000118007/0001131819_OG.JPG
137,淡绿色翡翠花瓶，带两个小把手,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石,高度：19厘米（最大）；长度：8.8厘米（最大）；宽度：5.8厘米（最大）,玉,一个细长的花瓶，有两个小把手，放在树干上，树干上有一根开花的树枝和花瓶的浮雕。中国，金龙。两个把手的木制支架和希腊中楣装饰。,https://collections.louvre.fr//en/ark:/53355/cl010105946,https://collections.louvre.fr//media/cache/small/0000000021/0000105946/0001240820_OG.JPG
138,花瓶，一对（带OA 10556 1）,路易十五（1715-1774）（西方->现代=古代政权->波旁王朝），约1700年至1770年,匿名,无,中国（亚洲->东亚=远东）；法国（欧洲）,罗浮宫,花瓶、容器,高度：45厘米；宽度：15厘米,青铜（镀金）、瓷器,中国瓷器和镀金青铜,https://collections.louvre.fr//en/ark:/53355/cl010117807,https://collections.louvre.fr//media/cache/small/0000000021/0000117807/0000954363_OG.JPG
139,切割器（烟灰缸），一套R 1396,1800 - 1900,无,无,中国（亚洲->东亚=远东）,罗浮宫,切割,高度：11.5厘米；宽度：14.5厘米,瓷器,雕刻花的白色中国瓷烟灰缸,https://collections.louvre.fr//en/ark:/53355/cl010106474,https://collections.louvre.fr//media/cache/small/0000000021/0000106474/0000192139_OG.JPG
140,梨形花瓶，一对（TH 302）,无,中国,无,中国（亚洲->东亚=远东）,罗浮宫,花瓶、容器,直径：15厘米；直径：9.3厘米（英尺）；高度：35厘米（带底座）；高度：29厘米（带盖）,分隔搪瓷（金属技术->搪瓷=搪瓷=搪瓷）,花瓶pyriforme pansu和覆盖，绿松石背景，多色装饰，花朵。,https://collections.louvre.fr//en/ark:/53355/cl010102350,https://collections.louvre.fr//media/cache/small/0000000021/0000102350/0000883482_OG.JPG
141,三个中国人物佩戴的香水燃烧器,无,中国,无,中国（亚洲->东亚=远东）,罗浮宫,切割,直径：34厘米；高度：24厘米,铜（镀金）、青铜（把手、形成3条腿的字符、盖子中央按钮）,这个球形的罐子由镀金铜制成，有四个青铜环作为把手，每个环由一个狮子头固定。它由三个中国人像支撑，也是青铜人像，非常活泼，非常活泼。它由一个盖子封闭，盖子的中心是一个大的穿孔青铜按钮。整个装饰有分隔的珐琅：黑色背景上的花围绕着臀部（樱花、莲花、菊花……），盖子上有两个蓝色背景上的嵌合狮子。,https://collections.louvre.fr//en/ark:/53355/cl010102356,https://collections.louvre.fr//media/cache/small/0000000021/0000102356/0001119923_OG.JPG
142,卷形花瓶,1922年以前,中国,无,中国（亚洲->东亚=远东）,罗浮宫,花瓶、容器,高度：27.5厘米；直径：11.2厘米,瓷器,白色背景上的蓝色装饰有四个区域，其中第一个区域装饰有龙。,https://collections.louvre.fr//en/ark:/53355/cl010106335,https://collections.louvre.fr//media/cache/small/0000000021/0000106335/0001228439_OG.JPG
143,一对花瓶（OA 5487 2）,无,中国陶艺家/陶工,无,中国（亚洲->东亚=远东）,罗浮宫,花瓶、容器,高度：74厘米,日本瓷器，雕刻和镀金青铜框架。，青铜（镀金）、瓷器,白色背景花瓶，五颜六色的花和鸟；雕刻和镀金青铜底座和边缘。,https://collections.louvre.fr//en/ark:/53355/cl010107459,https://collections.louvre.fr//media/cache/small/0000000021/0000107459/0001131842_OG.JPG
144,梨形花瓶，一对（TH 303）,无,中国,无,中国（亚洲->东亚=远东）,罗浮宫,花瓶、容器,高度：35厘米（带底座）；高度：28厘米（带盖）；直径：8.6厘米（英尺）；直径：15厘米（腰部）,分隔搪瓷（金属技术->搪瓷=搪瓷=搪瓷）,绿松石背景上装饰有鲜花的梨形花瓶，黑色木制底座,https://collections.louvre.fr//en/ark:/53355/cl010112002,https://collections.louvre.fr//media/cache/small/0000000021/0000112002/0000883474_OG.JPG
145,有盖花瓶,1800 - 1900 (?),中国,无,中国（亚洲->东亚=远东）,罗浮宫,宝石和硬石；花瓶、容器,高度：25.9厘米（最大）；长度：15厘米（最大）；宽度：7厘米（最大）；高度：20.6厘米（内容）；高度：5.9厘米（盖子）；长度：8.2厘米（盖子）；宽度：5.9厘米（盖子）,玉（白色）,大型扁平栏杆形状的花瓶，两个，两个把手，带有可移动的环，带盖。,https://collections.louvre.fr//en/ark:/53355/cl010112003,https://collections.louvre.fr//media/cache/small/0000000021/0000112003/0001241497_OG.JPG
146,中国画相册,无,中国,无,中国（亚洲->东亚=远东）,罗浮宫,绘画，粉彩；书籍艺术：微型、照明；书籍艺术：绘画、相册页,高度：28.7厘米；宽度：36厘米,纸,一本中国画册，描绘了前颐和园或元明园的40幅景色。根据Tang Dai和Sun Hu的图纸，代表“九大洲和平”区域的联合石版画。,https://collections.louvre.fr//en/ark:/53355/cl010112029,https://collections.louvre.fr//media/cache/original/0000000021/0000112029/0001209182_OG.JPG
147,有盖花瓶,无,中国,无,中国（亚洲->东亚=远东）,罗浮宫,花瓶、容器；香水燃烧器,直径：14.5厘米；高度：14厘米,分隔搪瓷（金属技术->搪瓷=搪瓷=搪瓷）,带把手的有盖花瓶，球形，三条腿上，黑色背景上装饰有花，盖子为蓝色。抓握按钮是一个后添加,https://collections.louvre.fr//en/ark:/53355/cl010114570,https://collections.louvre.fr//media/cache/small/0000000021/0000114570/0000883500_OG.JPG
148,形状花瓶Guautre标题,1800 - 1900,中国,无,中国（亚洲->东亚=远东）,罗浮宫,花瓶、容器,高度：31厘米；直径：9.5厘米（英尺）；直径：18.5厘米（颈部）,分隔搪瓷（金属技术->搪瓷=搪瓷=搪瓷）,喇叭花瓶，带有一个桶形凸起，将脚与衣领分开，在绿松石背景上用珐琅装饰。,https://collections.louvre.fr//en/ark:/53355/cl010114571,https://collections.louvre.fr//media/cache/small/0000000021/0000114571/0001119884_OG.JPG
149,花瓶，一对（带OA 5267 2）,路易十六（1774-1792）（西方->现代=古代政权->波旁王朝），约1700年（瓷器）和约1785年（坐骑）,匿名,无,中国（亚洲->东亚=远东）；巴黎（法国->法兰西岛=法兰西岛）,罗浮宫,花瓶、容器；装饰物,高度：29.3厘米；宽度：16.8厘米；深度：9.9厘米；宽度：11.4厘米（底座/底座）；深度：9.9厘米（底座/底座）,青铜（镀金）、瓷器,中国瓷器和镀金青铜。,https://collections.louvre.fr//en/ark:/53355/cl010098603,https://collections.louvre.fr//media/cache/small/0000000021/0000098603/0000242463_OG.JPG
150,有盖罐，一对（带OA 11960）,路易十四（1643-1715）（西方->现代=古代政权->波旁王朝），约1700-1715年（瓷器）和约1720年（坐骑）,匿名,无,中国（亚洲->东亚=远东）；巴黎（法国->法兰西岛=法兰西岛）,罗浮宫,装饰物,高度：30厘米；宽度：25厘米；深度：23.5厘米,青铜（镀金）、瓷器,中国瓷器和镀金青铜。,https://collections.louvre.fr//en/ark:/53355/cl010110043,https://collections.louvre.fr//media/cache/small/0000000021/0000110043/0000250320_OG.JPG
151,有盖罐，一对（带OA 11959）,路易十四（1643-1715）（西方->现代=古代政权->波旁王朝），约1700-1715年（瓷器）和约1720年（坐骑）,匿名,无,中国（亚洲->东亚=远东）；巴黎（法国->法兰西岛=法兰西岛）,罗浮宫,装饰物,高度：30厘米；宽度：25厘米；深度：23.5厘米,青铜（镀金）、瓷器,中国瓷器和镀金青铜。,https://collections.louvre.fr//en/ark:/53355/cl010114036,https://collections.louvre.fr//media/cache/small/0000000021/0000114036/0000250321_OG.JPG
152,花瓶，一对（带OA 5267 1）,路易十六（1774-1792）（西方->现代=古代政权->波旁王朝），约1700年（瓷器）和约1785年（坐骑）,匿名,无,中国（亚洲->东亚=远东）；巴黎（法国->法兰西岛=法兰西岛）,罗浮宫,装饰物；花瓶,高度：29.3厘米；宽度：16.8厘米；深度：9.9厘米；宽度：11.4厘米（底座/底座尺寸）；深度：9.9厘米（底座/底座尺寸）,青铜（镀金）、瓷器,中国瓷器和镀金青铜,https://collections.louvre.fr//en/ark:/53355/cl010117144,https://collections.louvre.fr//media/cache/small/0000000021/0000117144/0000234206_OG.JPG
153,香水燃烧器，一对（与OA 5182 1）其他标题,路易十五（1715-1774）（西方->现代=古代政权->波旁王朝），约1770年,Gouthière，皮埃尔（1732/1745-1813），雕塑家,无,中国（亚洲->东亚=远东）（瓷器）；巴黎（法国->法兰西岛=法兰西岛）（坐骑）,罗浮宫,熏蒸和香水排放仪器,高度：28厘米；宽度：33.5厘米；深度：18厘米,青铜（镀金）、瓷器,中国瓷器蓝绿松石金青铜,https://collections.louvre.fr//en/ark:/53355/cl010117143,https://collections.louvre.fr//media/cache/small/0000000021/0000117143/0000884935_OG.JPG
154,杯子（花瓶、容器）标题,9世纪；十世纪（800-1000）,无,无,Tchangtcha（东南亚->中国）（来自中国硕士教授与Sophie Mackariou的交流）,罗浮宫,无,宽度：12.9厘米（最大）；高度：4厘米（最大）；直径：5.5厘米（最小）；厚度：0.5cm；重量：0.17公斤,陶瓷、砂岩、釉下涂漆装饰（陶瓷砂岩）,环形底座在中国被称为“玉环”,https://collections.louvre.fr//en/ark:/53355/cl010326302,https://collections.louvre.fr//media/cache/small/0000000021/0000326302/0000649160_OG.JPG
155,一系列四个碟（R 1002至1005）,1700 - 1800,无,无,中国（亚洲->东亚=远东）,罗浮宫,飞碟,高度：4厘米；直径：13.8厘米,瓷器,带有铭文装饰的裂纹中国瓷碟cf。碟组R 1404至R 1411,https://collections.louvre.fr//en/ark:/53355/cl010105644,https://collections.louvre.fr//media/cache/small/0000000021/0000105644/0001223925_OG.JPG
156,一系列四个碟（R 1002至1005）,1700 - 1800,无,无,中国（亚洲->东亚=远东）,罗浮宫,飞碟,高度：3.7厘米；直径：13.7厘米,瓷器,带有铭文装饰的裂纹中国瓷碟cf。碟组R 1404至R 1411,https://collections.louvre.fr//en/ark:/53355/cl010105645,https://collections.louvre.fr//media/cache/small/0000000021/0000105645/0001223927_OG.JPG
157,一系列四个碟（R 1002至1005）,1700 - 1800,无,无,中国（亚洲->东亚=远东）,罗浮宫,飞碟,高度：3.7厘米（最大）；直径：13.9厘米（最大）,瓷器,带有铭文装饰的裂纹中国瓷碟cf。碟组R 1404至R 1411,https://collections.louvre.fr//en/ark:/53355/cl010105646,https://collections.louvre.fr//media/cache/small/0000000021/0000105646/0001223929_OG.JPG
158,一系列四个碟（R 1002至1005）,1700 - 1800,无,无,中国（亚洲->东亚=远东）,罗浮宫,飞碟,高度：4厘米；直径：13.7厘米,瓷器,带有铭文装饰的裂纹中国瓷碟cf。碟组R 1404至R 1411,https://collections.louvre.fr//en/ark:/53355/cl010105647,https://collections.louvre.fr//media/cache/small/0000000021/0000105647/0001223931_OG.JPG
159,多叶切割,乾隆时代（1736-1795）（中国->清朝（1644-1911））,无,无,中国（亚洲->东亚=远东）,罗浮宫,宝石和硬石,高度：5.3厘米；直径：14.2厘米,玛瑙,圆形切割，有七个裂片，由七根肋骨隔开，位于材料中的一个小圆形底座上,https://collections.louvre.fr//en/ark:/53355/cl010098008,https://collections.louvre.fr//media/cache/small/0000000021/0000098008/0000868855_OG.JPG
160,用于服务的六角托盘（R 1019、1198、1199、1204、1206和1207）,乾隆时代（1736-1795）（中国->清朝（1644-1911））,无,无,中国（亚洲->东亚=远东）,罗浮宫,餐桌艺术；碟；托盘,高度：1.9厘米；宽度：13.5厘米,陶瓷、瓷器,六角托盘，可能用于放置茶壶R 1198。中心的历史场景描绘了一位年轻女子坐在地毯上喝茶。在她面前，一个跪着的仆人为她端上饮料，在她身后，一个女仆用一个长长的屏风吹着她。场景周围是金色装饰物的边缘，边缘覆盖着精细的金色卷轴，卷轴上点缀着椭圆形或四叶形的保护区，装饰着植物装饰或景观。,https://collections.louvre.fr//en/ark:/53355/cl010101307,https://collections.louvre.fr//media/cache/small/0000000021/0000101307/0001221776_OG.JPG
161,淡玉平花瓶,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石,高度：16.7厘米；长度：10.9厘米；宽度：4.2厘米,玉,两个把手，用交织的叶子装饰。铁木底座不见了。,https://collections.louvre.fr//en/ark:/53355/cl010101919,https://collections.louvre.fr//media/cache/small/0000000021/0000101919/0001241371_OG.JPG
162,翡翠灰色水壶,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石,高度：23.3厘米；长度：15.7厘米；宽度：6厘米,玉,灰色玉石水壶，扁平块形。由一种可怕的动物形成的把手。铁木底座不见了。,https://collections.louvre.fr//en/ark:/53355/cl010101920,https://collections.louvre.fr//media/cache/small/0000000021/0000101920/0001224239_OG.JPG
163,淡绿色翡翠中的小人物,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石,高度：6.4厘米；宽度：3.5厘米；深度：2.9厘米,玉,铁木底座不见了。,https://collections.louvre.fr//en/ark:/53355/cl010101921,https://collections.louvre.fr//media/cache/small/0000000021/0000101921/0001227693_OG.JPG
164,淡绿色玉滴管,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石,高度：5厘米（最大）；长度：10.5厘米（最大）；宽度：5.9厘米（最大）；高度：4.3厘米（内容）；直径：2.1厘米（塞子）；高度：4.2厘米（盖子）,玉,由一只风格化的狮子组成。在背面中间，塞子装饰有浮雕风格化装饰。,https://collections.louvre.fr//en/ark:/53355/cl010101927,https://collections.louvre.fr//media/cache/small/0000000021/0000101927/0001224434_OG.JPG
165,镀金青铜和玉茶壶,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,茶壶,高度：10.2厘米（最大）；长度：16.8厘米（最大）；宽度：13.1厘米（最大）；高度：7.8厘米（水壶）；直径：6.2厘米（盖子）；高度：3.2厘米（盖子）,金属，玉,铁木底座不见了。,https://collections.louvre.fr//en/ark:/53355/cl010101928,https://collections.louvre.fr//media/cache/small/0000000021/0000101928/0001225068_OG.JPG
166,蛋壳瓷盘，红宝石反面,乾隆时代（1736-1795）（中国->清朝（1644-1911））,无,无,中国（亚洲->东亚=远东）,罗浮宫,盘子,高度：3.6厘米；直径：20.8厘米,瓷器,装饰有山景。在Marli，粉红色花朵的主要边缘，有鲜花储备。,https://collections.louvre.fr//en/ark:/53355/cl010102115,https://collections.louvre.fr//media/cache/small/0000000021/0000102115/0000192008_OG.JPG
167,中空陶瓷盘蛋壳，红宝石反面,乾隆时代（1736-1795）（中国->清朝（1644-1911））,无,无,中国（亚洲->东亚=远东）,罗浮宫,盘子,高度：3.2厘米；直径：20.6厘米,瓷器,岩石上的公鸡，有开花的树枝和牡丹。,https://collections.louvre.fr//en/ark:/53355/cl010102116,https://collections.louvre.fr//media/cache/small/0000000021/0000102116/0000192011_OG.JPG
168,卡明反面板,乾隆时代（1736-1795）（中国->清朝（1644-1911））,无,无,中国（亚洲->东亚=远东）,罗浮宫,盘子,高度：3.2厘米；直径：24.2厘米,瓷器,白色背景的多色装饰：一名妇女和四名儿童。在马利，花枝。,https://collections.louvre.fr//en/ark:/53355/cl010102117,https://collections.louvre.fr//media/cache/small/0000000021/0000102117/0000192013_OG.JPG
169,杯和碟，一系列十二个（R 1041至1052）,乾隆时代（1736-1795）（中国->清朝（1644-1911）），约1735-1796年,无,无,中国（亚洲->东亚=远东）,罗浮宫,杯子和茶碟,高度：4.6厘米（最大）；直径：11.4厘米（碟）；高度：3.7厘米（杯）；直径：6.7厘米（杯）；高度：1.7厘米（碟）,陶瓷、瓷器,茶碟反面为红宝石的杯子。鲜花储备。,https://collections.louvre.fr//en/ark:/53355/cl010102123,https://collections.louvre.fr//media/cache/small/0000000021/0000102123/0001220750_OG.JPG
